QualifiedName	Name	Complexity	Coupling	Size	Lack of Cohesion	CBO	RFC	SRFC	DIT	NOC	WMC	LOC	CMLOC	NOF	NOSF	NOM	NOSM	NORM	LCOM	LCAM	LTCC	ATFD	SI	Coverage	
<Package>weka.core.stopwords	weka.core.stopwords	low	low	low-medium	low						68	782													
weka.core.stopwords.AbstractFileBasedStopwords	AbstractFileBasedStopwords	low-medium	low	low-medium	low	2	42	27	2	2	16	58	54	1	1	7	0	0	0.75	0.571	0.933	0	0.0		
weka.core.stopwords.AbstractStopwords	AbstractStopwords	low	low	low-medium	low	2	27	15	1	4	17	51	46	2	1	13	0	0	0.778	0.513	0.893	0	0.0		
weka.core.stopwords.MultiStopwords	MultiStopwords	medium-high	low	low-medium	low	3	101	21	2	0	14	60	56	1	1	8	0	0	0.667	0.542	0.857	0	0.0		
weka.core.stopwords.Null	Null	low-medium	low	low	low	0	2	0	2	0	2	10	7	0	1	2	0	0	0.0	0.25	0.0	0	0.0		
weka.core.stopwords.Rainbow	Rainbow	low-medium	low	medium-high	low	0	8	5	2	0	3	542	538	1	1	3	0	0	1.0	0.333	0.0	0	0.0		
weka.core.stopwords.RegExpFromFile	RegExpFromFile	low-medium	low	low	low	1	23	10	3	0	9	34	30	1	1	4	0	0	1.0	0.375	1.0	1	0.0		
weka.core.stopwords.StopwordsHandler	StopwordsHandler	low	low	low	low	0	1	0	1	1	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
weka.core.stopwords.WordsFromFile	WordsFromFile	low-medium	low	low	low	0	21	7	3	0	6	25	21	1	1	4	0	0	1.0	0.375	1.0	0	0.0		
<Package>weka.core.tokenizers	weka.core.tokenizers	low	low-medium	low-medium	low						105	334													
weka.core.tokenizers.AlphabeticTokenizer	AlphabeticTokenizer	low-medium	low	low	low	1	24	4	2	0	27	48	44	2	1	5	1	0	0.5	0.333	0.8	0	0.0		
weka.core.tokenizers.CharacterDelimitedTokenizer	CharacterDelimitedTokenizer	low-medium	low	low	low	2	25	10	2	2	7	29	26	1	1	6	0	3	1.0	0.333	0.933	0	1.0		
weka.core.tokenizers.CharacterNGramTokenizer	CharacterNGramTokenizer	low-medium	low	low-medium	low	3	45	21	2	0	22	84	77	5	1	14	1	0	0.722	0.556	0.895	0	0.0		
weka.core.tokenizers.NGramTokenizer	NGramTokenizer	low-medium	low	low-medium	low	4	61	28	3	0	26	98	90	6	1	15	1	0	0.816	0.562	0.914	0	0.0		
weka.core.tokenizers.Tokenizer	Tokenizer	low	low	low-medium	low	0	19	15	1	3	17	54	51	0	1	7	2	0	0.0	0.444	0.0	0	0.0		
weka.core.tokenizers.WordTokenizer	WordTokenizer	low-medium	low	low	low	2	26	5	3	0	6	21	18	1	1	5	1	0	0.75	0.333	0.8	0	0.0		
<Package>weka.core.xml	weka.core.xml	medium-high	medium-high	medium-high	low						549	2424													
weka.core.xml.KOML	KOML	low	low	low-medium	low-medium	1	16	8	1	0	12	99	94	0	2	1	8	0	1.0	0.667	1.0	0	0.0		
weka.core.xml.MethodHandler	MethodHandler	low	low	low	low	1	24	9	1	0	16	35	33	1	0	14	0	0	0.0	0.571	0.143	0	0.0		
weka.core.xml.PropertyHandler	PropertyHandler	low-medium	low	low-medium	low	1	28	14	1	0	26	100	97	2	0	15	0	0	0.5	0.433	0.514	0	0.0		
weka.core.xml.SerialUIDChanger	SerialUIDChanger	low	low	low-medium	low	2	39	30	1	0	18	89	87	0	0	1	8	0	0.0	0.5	0.0	1	0.0		
weka.core.xml.XMLBasicSerialization	XMLBasicSerialization	high	low-medium	low-medium	low	8	195	49	2	4	57	300	295	0	4	19	0	1	0.906	0.329	0.298	1	0.105		
weka.core.xml.XMLDocument	XMLDocument	medium-high	low-medium	medium-high	high	7	82	63	1	1	61	205	179	7	17	35	4	0	1.008	0.87	0.967	0	0.0		
weka.core.xml.XMLInstances	XMLInstances	high	medium-high	medium-high	medium-high	11	174	84	2	0	85	468	391	2	30	20	1	1	0.936	0.756	0.786	0	0.1		
weka.core.xml.XMLOptions	XMLOptions	low-medium	low-medium	low-medium	medium-high	7	97	46	1	0	43	154	130	1	13	15	1	0	0.917	0.795	0.89	0	0.0		
weka.core.xml.XMLSerialization	XMLSerialization	very-high	low-medium	very-high	high	10	230	140	1	1	190	728	687	6	17	58	1	0	0.91	0.874	0.732	0	0.0		
weka.core.xml.XMLSerializationMethodHandler	XMLSerializationMethodHandler	low-medium	low	low-medium	low-medium	2	30	24	1	0	21	95	91	3	0	9	2	0	0.417	0.682	0.861	0	0.0		
weka.core.xml.XStream	XStream	low	low	low-medium	medium-high	1	21	11	1	0	20	151	146	0	2	1	12	0	1.0	0.74	1.0	0	0.0		
<Package>weka.datagenerators	weka.datagenerators	low	low	low-medium	low						123	417													
weka.datagenerators.ClassificationGenerator	ClassificationGenerator	low-medium	low	low	low	2	65	16	2	5	9	37	34	1	1	8	0	0	1.0	0.583	0.952	0	0.0		
weka.datagenerators.ClusterDefinition	ClusterDefinition	low	low	low	low	2	24	6	1	1	9	23	20	1	1	8	0	0	0.75	0.375	0.857	0	0.0		
weka.datagenerators.ClusterGenerator	ClusterGenerator	low-medium	low	low	low-medium	2	68	19	2	2	13	49	45	2	1	11	0	0	0.889	0.682	0.956	0	0.0		
weka.datagenerators.DataGenerator	DataGenerator	medium-high	low	high	high	4	118	82	1	3	83	271	255	9	2	41	6	0	0.947	0.849	0.982	0	0.0		
weka.datagenerators.RegressionGenerator	RegressionGenerator	low-medium	low	low	low	2	65	16	2	1	9	37	34	1	1	8	0	0	1.0	0.583	0.952	0	0.0		
<Package>weka.datagenerators.classifiers.classification	weka.datagenerators.classifiers.classification	low-medium	low	low-medium	low						294	1458													
weka.datagenerators.classifiers.classification.Agrawal	Agrawal	high	medium-high	medium-high	medium-high	13	160	47	3	0	51	437	235	5	13	27	1	1	1.0	0.75	0.949	1	0.111		
weka.datagenerators.classifiers.classification.BayesNet	BayesNet	very-high	low-medium	medium-high	medium-high	8	240	41	3	0	52	235	232	1	1	33	1	3	0.0	0.724	1.0	0	0.273		
weka.datagenerators.classifiers.classification.LED24	LED24	medium-high	medium-high	low-medium	low-medium	11	144	31	3	0	31	143	133	2	2	17	1	1	1.0	0.611	0.971	1	0.176		
weka.datagenerators.classifiers.classification.RDG1	RDG1	high	low-medium	very-high	medium-high	10	190	87	3	0	104	428	380	9	1	52	1	1	0.945	0.79	0.987	0	0.058		
weka.datagenerators.classifiers.classification.RandomRBF	RandomRBF	high	low-medium	low-medium	medium-high	8	154	43	3	0	43	215	206	7	1	25	1	1	0.861	0.746	0.965	1	0.12		
<Package>weka.datagenerators.classifiers.regression	weka.datagenerators.classifiers.regression	low	low	low-medium	low						66	307													
weka.datagenerators.classifiers.regression.Expression	Expression	very-high	low-medium	low-medium	low	9	297	41	4	0	22	118	113	3	1	17	1	8	0.875	0.417	0.978	1	1.882		
weka.datagenerators.classifiers.regression.MexicanHat	MexicanHat	high	low-medium	medium-high	low	8	162	54	3	1	44	189	181	6	1	35	1	1	0.94	0.593	0.979	1	0.086		
<Package>weka.datagenerators.clusterers	weka.datagenerators.clusterers	low-medium	low	low-medium	low						330	1143													
weka.datagenerators.clusterers.BIRCHCluster	BIRCHCluster	very-high	medium-high	very-high	high	14	216	91	3	0	101	470	390	12	8	61	1	1	0.929	0.806	0.967	0	0.049		
weka.datagenerators.clusterers.SubspaceCluster	SubspaceCluster	very-high	medium-high	medium-high	medium-high	13	229	85	3	0	114	396	380	4	8	34	1	2	0.938	0.782	0.909	1	0.176		
weka.datagenerators.clusterers.SubspaceClusterDefinition	SubspaceClusterDefinition	medium-high	low-medium	very-high	high	8	107	49	2	0	97	277	263	12	1	51	0	1	0.923	0.801	0.95	0	0.039		
<Package>weka.estimators	weka.estimators	high	high	high	low						1024	3987													
weka.estimators.CheckEstimator	CheckEstimator	very-high	low-medium	high	high	9	257	124	1	0	214	970	877	8	0	49	2	0	0.898	0.822	0.928	0	0.0		
weka.estimators.ConditionalEstimator	ConditionalEstimator	low	low	low	low	1	3	0	1	7	3	4	3	0	0	3	0	0	0.0	0.0	0.0	0	0.0		
weka.estimators.DDConditionalEstimator	DDConditionalEstimator	low	low	low-medium	low-medium	3	16	10	1	0	16	52	50	1	0	7	1	0	0.0	0.65	0.786	0	0.0		
weka.estimators.DKConditionalEstimator	DKConditionalEstimator	low	low	low-medium	low	4	34	14	1	0	17	58	55	2	0	7	1	0	0.0	0.562	0.786	0	0.0		
weka.estimators.DNConditionalEstimator	DNConditionalEstimator	low	low	low-medium	low	4	33	14	1	0	17	58	55	2	0	7	1	0	0.0	0.562	0.786	0	0.0		
weka.estimators.DiscreteEstimator	DiscreteEstimator	low-medium	low	low-medium	medium-high	4	49	19	2	0	35	127	121	3	1	13	2	2	0.583	0.733	0.615	0	0.308		
weka.estimators.Estimator	Estimator	very-high	low-medium	low-medium	medium-high	9	235	56	1	6	69	270	253	4	1	20	7	0	0.85	0.741	0.973	0	0.0		
weka.estimators.EstimatorUtils	EstimatorUtils	low-medium	low	low-medium	low	4	34	19	1	0	45	140	139	0	0	1	8	0	0.0	0.476	0.0	0	0.0		
weka.estimators.IncrementalEstimator	IncrementalEstimator	low	low	low	low	0	1	0	1	5	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
weka.estimators.KDConditionalEstimator	KDConditionalEstimator	low	low	low	low	3	22	10	1	0	16	50	48	1	0	7	1	0	0.0	0.562	0.786	0	0.0		
weka.estimators.KKConditionalEstimator	KKConditionalEstimator	low-medium	low	low-medium	low	5	39	18	1	0	33	142	133	8	0	9	1	0	0.375	0.433	0.786	0	0.0		
weka.estimators.KernelEstimator	KernelEstimator	low-medium	low	low-medium	low-medium	5	65	24	2	0	47	198	187	7	2	16	2	2	0.731	0.653	0.725	0	0.25		
weka.estimators.MahalanobisEstimator	MahalanobisEstimator	low-medium	low	low-medium	low	5	51	20	2	0	26	106	99	4	2	7	1	2	0.667	0.562	0.857	1	0.571		
weka.estimators.MultivariateEstimator	MultivariateEstimator	low	low	low	low	0	2	0	1	1	2	3	2	0	0	2	0	0	0.0	0.0	0.0	0	0.0		
weka.estimators.MultivariateGaussianEstimator	MultivariateGaussianEstimator	low-medium	low-medium	low-medium	low-medium	10	45	36	1	0	44	253	247	4	1	10	1	0	0.629	0.618	0.694	0	0.0		
weka.estimators.NDConditionalEstimator	NDConditionalEstimator	low	low	low	low	3	22	10	1	0	16	50	48	1	0	7	1	0	0.0	0.562	0.786	0	0.0		
weka.estimators.NNConditionalEstimator	NNConditionalEstimator	low-medium	low	low-medium	low	5	33	21	1	0	29	119	111	7	0	7	1	0	0.543	0.458	0.6	0	0.0		
weka.estimators.NormalEstimator	NormalEstimator	low-medium	low	low-medium	low-medium	5	59	24	2	0	28	122	113	6	1	15	2	2	0.74	0.662	0.81	0	0.267		
weka.estimators.PoissonEstimator	PoissonEstimator	low-medium	low	low	low	4	44	16	2	0	14	49	42	3	1	7	1	2	0.917	0.458	0.933	0	0.571		
weka.estimators.UnivariateDensityEstimator	UnivariateDensityEstimator	low	low	low	low	0	2	0	1	4	2	3	2	0	0	2	0	0	0.0	0.0	0.0	0	0.0		
weka.estimators.UnivariateEqualFrequencyHistogramEstimator	UnivariateEqualFrequencyHistogramEstimator	medium-high	low	medium-high	medium-high	4	60	38	1	0	82	341	324	12	2	15	1	0	0.81	0.712	0.782	0	0.0		
weka.estimators.UnivariateIntervalEstimator	UnivariateIntervalEstimator	low	low	low	low	0	2	0	1	4	2	3	2	0	0	2	0	0	0.0	0.0	0.0	0	0.0		
weka.estimators.UnivariateKernelEstimator	UnivariateKernelEstimator	medium-high	low	low-medium	low	4	54	37	1	0	60	242	229	9	2	10	1	0	0.788	0.568	0.583	0	0.0		
weka.estimators.UnivariateMixtureEstimator	UnivariateMixtureEstimator	medium-high	low	medium-high	medium-high	4	96	54	1	0	97	527	328	12	2	30	1	0	0.896	0.783	0.937	0	0.0		
weka.estimators.UnivariateNormalEstimator	UnivariateNormalEstimator	low-medium	low	low-medium	low	2	21	13	1	1	24	95	83	6	2	8	1	0	0.75	0.481	0.786	0	0.0		
weka.estimators.UnivariateQuantileEstimator	UnivariateQuantileEstimator	low	low	low	low	0	2	0	1	4	2	3	2	0	0	2	0	0	0.0	0.0	0.0	0	0.0		
<Package>weka.experiment	weka.experiment	very-high	high	very-high	low						2441	9411													
weka.experiment.AveragingResultProducer	AveragingResultProducer	high	low-medium	high	high	7	161	68	1	0	110	404	389	11	1	43	0	0	0.866	0.811	0.76	0	0.0		
weka.experiment.CSVResultListener	CSVResultListener	low-medium	low	low-medium	low-medium	4	48	23	1	1	36	123	116	4	1	17	0	0	0.8	0.671	0.925	0	0.0		
weka.experiment.ClassifierSplitEvaluator	ClassifierSplitEvaluator	very-high	medium-high	medium-high	medium-high	11	472	125	1	1	122	618	594	15	6	31	0	0	0.909	0.78	0.805	0	0.0		
weka.experiment.Compute	Compute	low	low	low	low	1	2	0	1	1	2	3	2	0	0	2	0	0	0.0	0.333	0.0	0	0.0		
weka.experiment.CostSensitiveClassifierSplitEvaluator	CostSensitiveClassifierSplitEvaluator	very-high	medium-high	low-medium	low-medium	11	349	65	2	0	38	250	245	1	2	12	0	5	0.867	0.687	0.924	0	0.833		
weka.experiment.CrossValidationResultProducer	CrossValidationResultProducer	high	low-medium	medium-high	high	8	170	64	1	1	67	283	267	8	5	32	2	0	0.901	0.831	0.765	0	0.0		
weka.experiment.CrossValidationSplitResultProducer	CrossValidationSplitResultProducer	low-medium	low-medium	low-medium	low	7	59	21	2	0	17	81	78	0	1	5	0	4	0.0	0.3	0.0	0	1.6		
weka.experiment.DatabaseResultListener	DatabaseResultListener	medium-high	low	low-medium	low	2	110	39	2	1	53	151	142	6	1	15	0	1	0.814	0.517	0.8	0	0.133		
weka.experiment.DatabaseResultProducer	DatabaseResultProducer	very-high	low-medium	low-medium	medium-high	7	203	50	3	0	58	206	200	3	1	28	0	2	0.913	0.786	0.495	0	0.214		
weka.experiment.DatabaseUtils	DatabaseUtils	very-high	low-medium	very-high	high	7	169	96	1	4	219	681	642	17	20	51	4	0	0.958	0.831	0.896	0	0.0		
weka.experiment.DensityBasedClustererSplitEvaluator	DensityBasedClustererSplitEvaluator	very-high	low-medium	low-medium	medium-high	9	308	51	1	0	70	290	275	10	3	28	0	0	0.892	0.743	0.789	0	0.0		
weka.experiment.Experiment	Experiment	very-high	medium-high	medium-high	high	15	617	108	1	1	128	461	440	18	2	40	3	0	0.924	0.853	0.874	1	0.0		
weka.experiment.ExplicitTestsetResultProducer	ExplicitTestsetResultProducer	very-high	low-medium	high	high	10	209	80	1	0	102	416	394	14	5	48	1	0	0.946	0.832	0.879	0	0.0		
weka.experiment.InstanceQuery	InstanceQuery	high	low-medium	medium-high	medium-high	8	181	85	2	0	96	344	338	3	1	16	2	1	0.889	0.759	0.954	0	0.125		
weka.experiment.InstanceQueryAdapter	InstanceQueryAdapter	low	low	low	low	0	4	0	1	1	4	5	4	0	0	4	0	0	0.0	0.25	0.0	0	0.0		
weka.experiment.InstancesResultListener	InstancesResultListener	low-medium	low-medium	low-medium	low	7	34	25	2	0	31	122	116	4	1	6	0	5	0.4	0.444	0.8	0	1.667		
weka.experiment.LearningRateResultProducer	LearningRateResultProducer	medium-high	low	medium-high	medium-high	4	141	51	1	0	72	267	255	8	2	37	0	0	0.868	0.788	0.718	0	0.0		
weka.experiment.OutputZipper	OutputZipper	low	low	low	low	1	16	12	1	0	9	41	36	3	0	4	1	0	0.333	0.467	0.7	0	0.0		
weka.experiment.PairedCorrectedTTester	PairedCorrectedTTester	very-high	medium-high	low-medium	low-medium	12	238	37	2	0	32	136	133	0	1	5	1	4	0.0	0.625	0.0	0	1.6		
weka.experiment.PairedStats	PairedStats	low-medium	low	low-medium	low	4	61	23	1	1	40	152	140	10	0	10	1	0	0.617	0.591	0.764	0	0.0		
weka.experiment.PairedStatsCorrected	PairedStatsCorrected	low-medium	low	low-medium	low	3	46	18	2	0	23	69	65	1	0	3	1	2	0.0	0.5	0.833	0	1.333		
weka.experiment.PairedTTester	PairedTTester	very-high	medium-high	high	high	15	250	135	1	1	151	679	563	18	1	42	1	0	0.927	0.847	0.878	0	0.0		
weka.experiment.PropertyNode	PropertyNode	low	low	low	low-medium	1	16	9	1	0	9	40	35	3	1	6	0	0	0.5	0.667	0.833	0	0.0		
weka.experiment.RandomSplitResultProducer	RandomSplitResultProducer	high	low-medium	medium-high	high	9	171	69	1	0	77	334	318	9	4	35	1	0	0.905	0.852	0.789	0	0.0		
weka.experiment.RegressionSplitEvaluator	RegressionSplitEvaluator	very-high	low-medium	medium-high	medium-high	10	354	80	1	0	87	391	374	11	3	25	0	0	0.876	0.744	0.757	0	0.0		
weka.experiment.RemoteEngine	RemoteEngine	very-high	low-medium	low-medium	low	6	399	47	4	0	31	187	178	5	2	8	1	0	0.821	0.583	0.9	0	0.0		
weka.experiment.RemoteExperiment	RemoteExperiment	very-high	medium-high	medium-high	high	15	616	92	2	0	94	404	382	15	6	37	1	6	0.944	0.854	0.798	1	0.324		
weka.experiment.RemoteExperimentEvent	RemoteExperimentEvent	low	low	low	low	0	1	0	1	0	1	13	6	4	1	1	0	0	0.0	0.0	0.0	0	0.0		
weka.experiment.RemoteExperimentListener	RemoteExperimentListener	low	low	low	low	1	1	0	1	2	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
weka.experiment.RemoteExperimentSubTask	RemoteExperimentSubTask	medium-high	low	low-medium	low	4	118	17	1	0	11	56	51	3	1	6	0	0	0.75	0.417	0.6	0	0.0		
weka.experiment.ResultListener	ResultListener	low	low	low	low	1	5	0	1	4	5	9	5	0	0	5	0	0	0.0	0.2	0.0	0	0.0		
weka.experiment.ResultMatrix	ResultMatrix	very-high	low	very-high	medium-high	2	156	95	1	6	308	883	840	37	4	127	0	0	0.962	0.736	0.977	0	0.0		
weka.experiment.ResultMatrixCSV	ResultMatrixCSV	medium-high	low	low-medium	medium-high	3	122	29	2	0	38	141	138	0	1	15	1	3	0.0	0.703	0.0	0	0.4		
weka.experiment.ResultMatrixGnuPlot	ResultMatrixGnuPlot	medium-high	low	low-medium	medium-high	4	132	30	2	0	30	169	166	0	1	16	1	4	0.0	0.706	0.0	0	0.5		
weka.experiment.ResultMatrixHTML	ResultMatrixHTML	medium-high	low	low-medium	low-medium	3	104	37	2	0	45	184	181	0	1	14	1	3	0.0	0.7	0.0	0	0.429		
weka.experiment.ResultMatrixLatex	ResultMatrixLatex	medium-high	low	low-medium	low-medium	3	124	43	2	0	53	250	247	0	1	14	1	2	0.0	0.7	0.0	0	0.286		
weka.experiment.ResultMatrixPlainText	ResultMatrixPlainText	medium-high	low	low-medium	low-medium	2	104	50	2	0	61	259	257	0	1	13	1	2	0.0	0.696	0.0	0	0.308		
weka.experiment.ResultMatrixSignificance	ResultMatrixSignificance	medium-high	low	low-medium	medium-high	2	108	33	2	0	35	112	109	0	1	15	1	4	0.0	0.75	0.0	0	0.533		
weka.experiment.ResultProducer	ResultProducer	low	low	low	medium-high	2	12	0	1	6	12	13	12	0	0	12	0	0	0.0	0.717	0.0	0	0.0		
weka.experiment.SplitEvaluator	SplitEvaluator	low	low	low	low	1	8	0	1	3	8	9	8	0	0	8	0	0	0.0	0.583	0.0	0	0.0		
weka.experiment.Stats	Stats	low-medium	low	low-medium	low	2	33	25	1	0	46	146	135	8	1	11	1	0	0.54	0.528	0.786	0	0.0		
weka.experiment.Task	Task	low	low	low	low	1	2	0	1	2	2	3	2	0	0	2	0	0	0.0	0.0	0.0	0	0.0		
weka.experiment.TaskStatusInfo	TaskStatusInfo	low	low	low	low-medium	1	9	1	1	0	7	24	14	3	5	7	0	0	1.05	0.643	0.857	0	0.0		
<Package>weka.experiment.xml	weka.experiment.xml	low	low	low	low						29	134													
weka.experiment.xml.XMLExperiment	XMLExperiment	very-high	low-medium	low-medium	low	9	203	44	3	0	29	134	129	0	4	7	1	3	0.75	0.531	0.933	1	1.286		
<Package>weka.filters	weka.filters	low-medium	low-medium	medium-high	low						358	1460													
weka.filters.AllFilter	AllFilter	very-high	low	low-medium	low	5	207	16	2	0	10	61	57	0	1	6	1	2	0.0	0.571	0.0	0	0.667		
weka.filters.CheckSource	CheckSource	very-high	low-medium	low-medium	medium-high	7	262	52	1	0	50	206	201	4	0	15	1	0	0.844	0.786	0.934	0	0.0		
weka.filters.Filter	Filter	very-high	medium-high	high	high	17	318	115	1	51	168	773	759	11	1	42	8	0	0.857	0.804	0.948	0	0.0		
weka.filters.MultiFilter	MultiFilter	very-high	low-medium	low-medium	medium-high	9	340	50	4	0	55	178	171	4	1	22	1	4	0.886	0.768	0.949	1	0.727		
weka.filters.RenameRelation	RenameRelation	very-high	low	low-medium	medium-high	5	220	23	2	0	28	107	97	5	1	14	1	2	0.833	0.744	0.89	0	0.286		
weka.filters.SimpleBatchFilter	SimpleBatchFilter	low-medium	low	low-medium	low	3	76	14	3	17	20	57	55	0	1	5	0	2	0.0	0.533	0.0	1	1.2		
weka.filters.SimpleFilter	SimpleFilter	low-medium	low	low	low	1	85	5	2	2	7	17	15	0	1	6	0	0	0.0	0.25	0.0	0	0.0		
weka.filters.SimpleStreamFilter	SimpleStreamFilter	low-medium	low	low-medium	low	3	77	17	3	7	19	56	53	0	1	7	0	2	0.0	0.429	0.0	1	0.857		
weka.filters.Sourcable	Sourcable	low	low	low	low	1	1	0	1	5	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
weka.filters.StreamableFilter	StreamableFilter	low	low	low	low	0	0	0	1	26	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
weka.filters.SupervisedFilter	SupervisedFilter	low	low	low	low	0	0	0	1	10	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
weka.filters.UnsupervisedFilter	UnsupervisedFilter	low	low	low	low	0	0	0	1	54	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
<Package>weka.filters.supervised.attribute	weka.filters.supervised.attribute	medium-high	low-medium	medium-high	low						584	2083													
weka.filters.supervised.attribute.AddClassification	AddClassification	very-high	medium-high	medium-high	medium-high	16	366	87	4	0	86	307	295	8	1	30	1	2	0.921	0.774	0.98	1	0.267		
weka.filters.supervised.attribute.AttributeSelection	AttributeSelection	very-high	medium-high	low-medium	medium-high	17	348	60	2	0	48	189	181	5	1	18	1	6	0.778	0.737	0.758	0	0.667		
weka.filters.supervised.attribute.ClassConditionalProbabilities	ClassConditionalProbabilities	very-high	medium-high	low-medium	high	11	289	50	4	0	55	179	168	8	1	19	1	2	0.889	0.806	0.956	1	0.421		
weka.filters.supervised.attribute.ClassOrder	ClassOrder	very-high	low-medium	low-medium	medium-high	8	239	48	2	0	49	184	172	6	4	18	1	6	0.818	0.797	0.807	0	0.667		
weka.filters.supervised.attribute.Discretize	Discretize	very-high	medium-high	high	medium-high	16	325	99	2	0	129	481	470	8	1	45	2	6	0.88	0.778	0.962	0	0.267		
weka.filters.supervised.attribute.MergeNominalValues	MergeNominalValues	very-high	medium-high	low-medium	medium-high	17	379	85	4	0	79	278	269	6	1	25	1	2	0.871	0.763	0.965	1	0.32		
weka.filters.supervised.attribute.NominalToBinary	NominalToBinary	very-high	medium-high	medium-high	medium-high	14	258	71	2	0	107	344	336	5	1	26	1	6	0.808	0.726	0.968	0	0.462		
weka.filters.supervised.attribute.PartitionMembership	PartitionMembership	very-high	medium-high	low-medium	medium-high	12	277	52	2	0	31	121	117	1	1	15	1	8	0.667	0.712	0.879	0	1.067		
<Package>weka.filters.supervised.instance	weka.filters.supervised.instance	low	low	low-medium	low						177	631													
weka.filters.supervised.instance.ClassBalancer	ClassBalancer	very-high	low-medium	low-medium	low-medium	9	233	23	4	0	12	62	58	1	1	7	1	1	0.75	0.625	0.933	1	0.571		
weka.filters.supervised.instance.Resample	Resample	very-high	low-medium	low-medium	high	9	238	46	2	0	59	207	199	5	1	27	1	6	0.903	0.806	0.983	0	0.444		
weka.filters.supervised.instance.SpreadSubsample	SpreadSubsample	very-high	low-medium	low-medium	high	7	250	55	2	0	67	216	209	4	1	25	1	6	0.86	0.808	0.982	0	0.48		
weka.filters.supervised.instance.StratifiedRemoveFolds	StratifiedRemoveFolds	very-high	low-medium	low-medium	high	7	236	41	2	0	39	146	139	4	1	21	1	6	0.82	0.805	0.922	0	0.571		
<Package>weka.filters.unsupervised.attribute	weka.filters.unsupervised.attribute	very-high	high	very-high	low						2725	10561													
weka.filters.unsupervised.attribute.AbstractTimeSeries	AbstractTimeSeries	high	low-medium	low-medium	medium-high	6	177	41	2	1	40	136	129	4	1	22	0	5	0.85	0.758	0.912	0	0.455		
weka.filters.unsupervised.attribute.Add	Add	very-high	medium-high	low-medium	medium-high	12	271	68	2	0	56	226	212	6	2	26	1	5	0.867	0.772	0.906	0	0.385		
weka.filters.unsupervised.attribute.AddCluster	AddCluster	very-high	medium-high	low-medium	medium-high	15	308	76	2	0	61	236	227	5	1	23	1	8	0.864	0.757	0.947	0	0.696		
weka.filters.unsupervised.attribute.AddExpression	AddExpression	very-high	medium-high	low-medium	medium-high	18	246	41	2	0	27	137	129	5	1	17	1	8	0.857	0.722	0.948	0	0.941		
weka.filters.unsupervised.attribute.AddID	AddID	very-high	low-medium	low-medium	low-medium	9	240	44	2	0	29	124	118	3	1	16	1	6	0.75	0.647	0.892	0	0.75		
weka.filters.unsupervised.attribute.AddNoise	AddNoise	very-high	low-medium	low-medium	medium-high	9	240	54	2	0	58	220	213	4	1	25	1	6	0.82	0.769	0.937	0	0.48		
weka.filters.unsupervised.attribute.AddUserFields	AddUserFields	very-high	low-medium	low-medium	medium-high	10	249	60	2	0	37	244	141	2	1	16	1	4	0.741	0.755	0.857	0	0.5		
weka.filters.unsupervised.attribute.AddUserFieldsBeanInfo	AddUserFieldsBeanInfo	low-medium	low	low	low	0	1	0	2	0	1	6	5	0	0	1	0	1	0.0	0.0	0.0	0	2.0		
weka.filters.unsupervised.attribute.AddValues	AddValues	very-high	medium-high	low-medium	medium-high	12	238	61	2	0	45	178	171	4	1	17	1	5	0.829	0.722	0.935	0	0.588		
weka.filters.unsupervised.attribute.CartesianProduct	CartesianProduct	very-high	low-medium	low-medium	low-medium	10	332	53	4	0	34	116	113	1	1	12	1	1	0.667	0.635	0.982	0	0.333		
weka.filters.unsupervised.attribute.Center	Center	very-high	low-medium	low-medium	low	10	226	34	3	0	30	146	141	1	1	8	1	3	0.625	0.583	0.786	1	1.125		
weka.filters.unsupervised.attribute.ChangeDateFormat	ChangeDateFormat	very-high	low-medium	low-medium	medium-high	10	236	48	2	0	28	124	116	3	2	16	1	5	0.857	0.718	0.942	0	0.625		
weka.filters.unsupervised.attribute.ClassAssigner	ClassAssigner	very-high	low-medium	low-medium	low-medium	8	308	28	4	0	23	89	83	1	4	11	1	1	0.3	0.646	0.978	0	0.364		
weka.filters.unsupervised.attribute.ClusterMembership	ClusterMembership	very-high	medium-high	low-medium	medium-high	12	292	70	2	0	62	211	203	5	1	20	1	8	0.833	0.738	0.904	0	0.8		
weka.filters.unsupervised.attribute.Copy	Copy	very-high	medium-high	low-medium	medium-high	11	249	43	2	0	28	115	110	2	1	15	1	5	0.733	0.76	0.908	0	0.667		
weka.filters.unsupervised.attribute.DateToNumeric	DateToNumeric	very-high	medium-high	low-medium	medium-high	11	326	50	4	0	25	99	95	2	1	16	1	3	0.8	0.718	0.934	0	0.75		
weka.filters.unsupervised.attribute.Discretize	Discretize	very-high	medium-high	high	medium-high	12	311	97	3	1	155	511	497	11	1	50	2	3	0.909	0.791	0.967	1	0.18		
