QualifiedName	Name	Complexity	Coupling	Size	Lack of Cohesion	CBO	RFC	SRFC	DIT	NOC	WMC	LOC	CMLOC	NOF	NOSF	NOM	NOSM	NORM	LCOM	LCAM	LTCC	ATFD	SI	Coverage	
org.apache.xerces.parsers.XIncludeParserConfiguration	XIncludeParserConfiguration	low	low	low-medium	low	0	3	0	0	0	9	87	44	0	0	3	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.parsers.XML11Configurable	XML11Configurable	low	low	low	low	0	0	0	1	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.parsers.XML11Configuration	XML11Configuration	medium-high	low	medium-high	low	0	9	6	0	0	60	673	206	3	1	9	0	0	1.25	0.444	1.0	0	0.0		
org.apache.xerces.parsers.XML11DTDConfiguration	XML11DTDConfiguration	medium-high	low	medium-high	low	0	9	6	0	0	52	526	176	3	1	9	0	0	1.25	0.444	1.0	0	0.0		
org.apache.xerces.parsers.XML11NonValidatingConfiguration	XML11NonValidatingConfiguration	low-medium	low	medium-high	low	0	9	6	0	0	48	470	138	3	1	9	0	0	1.25	0.444	1.0	0	0.0		
org.apache.xerces.parsers.XMLDocumentParser	XMLDocumentParser	low	low	low	low	0	1	0	0	0	1	23	5	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.parsers.XMLGrammarCachingConfiguration	XMLGrammarCachingConfiguration	low	low	low-medium	low	0	4	0	0	0	4	80	8	0	1	4	0	0	0.0	0.0	1.0	0	0.0		
org.apache.xerces.parsers.XMLGrammarParser	XMLGrammarParser	low	low	low	low	0	0	0	0	0	0	9	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.parsers.XMLGrammarPreparser	XMLGrammarPreparser	low	low	low-medium	low	0	2	0	0	0	3	130	8	1	0	2	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.parsers.XMLParser	XMLParser	low	low	low	low	0	1	0	0	0	1	18	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.parsers.XPointerParserConfiguration	XPointerParserConfiguration	low	low	low-medium	low	0	3	0	0	0	9	100	52	0	0	3	0	0	0.0	0.0	0.0	0	0.0		
<Package>org.apache.xerces.stax	org.apache.xerces.stax	low	low	low	low						11	163													
org.apache.xerces.stax.DefaultNamespaceContext	DefaultNamespaceContext	low	low	low-medium	low	0	2	0	0	0	2	52	3	0	1	1	1	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.stax.EmptyLocation	EmptyLocation	low	low	low	low	0	5	0	0	0	5	16	9	0	1	4	1	0	0.0	0.0	1.0	0	0.0		
org.apache.xerces.stax.ImmutableLocation	ImmutableLocation	low	low	low	low	0	3	0	0	0	3	26	6	3	0	3	0	0	1.0	0.0	1.0	0	0.0		
org.apache.xerces.stax.XMLEventFactoryImpl	XMLEventFactoryImpl	low	low	low-medium	low	0	1	0	0	0	1	69	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
<Package>org.apache.xerces.stax.events	org.apache.xerces.stax.events	low	low	medium-high	low						24	417													
org.apache.xerces.stax.events.AttributeImpl	AttributeImpl	low	low	low	low	0	1	0	0	0	1	33	2	1	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.stax.events.CharactersImpl	CharactersImpl	low	low	low	low	0	3	0	0	0	7	24	12	0	0	3	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.stax.events.CommentImpl	CommentImpl	low	low	low	low	0	0	0	0	0	0	14	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.stax.events.DTDImpl	DTDImpl	low	low	low	low	0	0	0	0	0	0	18	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.stax.events.ElementImpl	ElementImpl	low	low	low	low	0	0	0	0	0	0	30	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.stax.events.EndDocumentImpl	EndDocumentImpl	low	low	low	low	0	0	0	0	0	0	4	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.stax.events.EndElementImpl	EndElementImpl	low	low	low	low	0	0	0	0	0	0	15	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.stax.events.EntityDeclarationImpl	EntityDeclarationImpl	low	low	low	low	0	0	0	0	0	0	44	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.stax.events.EntityReferenceImpl	EntityReferenceImpl	low	low	low	low	0	0	0	0	0	0	21	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.stax.events.NamespaceImpl	NamespaceImpl	low	low	low	low	0	1	0	0	0	1	17	2	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.stax.events.NotationDeclarationImpl	NotationDeclarationImpl	low	low	low	low	0	0	0	0	0	0	35	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.stax.events.ProcessingInstructionImpl	ProcessingInstructionImpl	low	low	low	low	0	0	0	0	0	0	22	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.stax.events.StartDocumentImpl	StartDocumentImpl	low	low	low	low	0	3	0	0	0	3	41	6	3	0	3	0	0	1.0	0.0	1.0	0	0.0		
org.apache.xerces.stax.events.StartElementImpl	StartElementImpl	low	low	low-medium	low	0	0	0	0	0	0	52	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.stax.events.XMLEventImpl	XMLEventImpl	low	low	low	low	0	10	0	0	0	10	47	22	1	0	10	0	0	0.0	0.0	0.0	0	0.0		
<Package>org.apache.xerces.util	org.apache.xerces.util	low-medium	low	very-high	low						347	5703													
org.apache.xerces.util.ArrayFillingCodeGenerator	ArrayFillingCodeGenerator	low	low	low	low	0	0	0	0	0	0	29	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.AttributesProxy	AttributesProxy	low	low	low-medium	low	0	3	0	0	0	7	76	12	0	0	3	0	0	0.0	0.167	0.0	0	0.0		
org.apache.xerces.util.AugmentationsImpl	AugmentationsImpl	low	low	low-medium	low	0	2	1	0	0	1	127	2	1	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.DOMEntityResolverWrapper	DOMEntityResolverWrapper	low	low	low-medium	low	0	1	0	0	0	1	54	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.DOMErrorHandlerWrapper	DOMErrorHandlerWrapper	low	low	low-medium	low	0	1	0	0	0	1	218	2	1	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.DOMInputSource	DOMInputSource	low	low	low	low	0	1	0	0	0	1	23	2	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.DOMUtil	DOMUtil	low	low	medium-high	low	0	1	0	0	0	1	397	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.DatatypeMessageFormatter	DatatypeMessageFormatter	low	low	low	low	0	0	0	0	0	0	31	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.DefaultErrorHandler	DefaultErrorHandler	low	low	low	low	0	1	0	0	0	1	35	2	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.EncodingMap	EncodingMap	low	low	medium-high	low	0	1	0	0	0	1	437	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.EntityResolver2Wrapper	EntityResolver2Wrapper	low	low	low-medium	low	0	1	0	0	0	1	60	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.EntityResolverWrapper	EntityResolverWrapper	low	low	low	low	0	1	0	0	0	1	38	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.ErrorHandlerProxy	ErrorHandlerProxy	low	low	low	low	0	0	0	0	0	0	20	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.ErrorHandlerWrapper	ErrorHandlerWrapper	low	low	low-medium	low	0	1	0	0	0	1	66	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.ExperimentalTaglet	ExperimentalTaglet	low	low	low	low	0	7	0	0	0	7	39	14	0	0	7	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.HTTPInputSource	HTTPInputSource	low	low	low	low	0	2	0	0	0	2	26	4	1	0	2	0	0	0.0	0.25	0.0	0	0.0		
org.apache.xerces.util.IntStack	IntStack	low	low	low	low	0	8	1	0	0	13	37	34	2	0	8	0	0	0.286	0.312	0.095	0	0.0		
org.apache.xerces.util.InternalTaglet	InternalTaglet	low	low	low	low	0	7	0	0	0	7	39	14	0	0	7	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.JAXPNamespaceContextWrapper	JAXPNamespaceContextWrapper	low	low	low-medium	low	0	4	0	0	0	7	58	16	2	0	4	0	0	0.0	0.0	0.5	0	0.0		
org.apache.xerces.util.LocatorProxy	LocatorProxy	low	low	low	low	0	2	0	0	0	2	16	4	0	0	2	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.MessageFormatter	MessageFormatter	low	low	low	low	0	0	0	1	0	1	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.NamespaceSupport	NamespaceSupport	low	low	low-medium	low	0	5	0	0	0	6	101	20	3	0	5	0	0	0.0	0.0	0.4	0	0.0		
org.apache.xerces.util.ParserConfigurationSettings	ParserConfigurationSettings	low	low	low-medium	low	0	1	0	0	0	1	66	2	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.PrimeNumberSequenceGenerator	PrimeNumberSequenceGenerator	low	low	low	low	0	1	0	0	0	2	14	4	0	1	0	1	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.SAXInputSource	SAXInputSource	low	low	low-medium	low	0	1	0	0	0	1	61	2	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.SAXLocatorWrapper	SAXLocatorWrapper	low	low	low	low	0	4	0	0	0	6	40	11	0	0	4	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.SAXMessageFormatter	SAXMessageFormatter	low	low	low	low	0	0	0	0	0	0	30	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.SecurityManager	SecurityManager	low	low	low	low	0	5	0	0	0	5	16	11	2	2	5	0	0	0.75	0.3	0.4	0	0.0		
org.apache.xerces.util.ShadowedSymbolTable	ShadowedSymbolTable	low	low	low	low	0	1	0	0	0	1	17	2	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.SoftReferenceSymbolTable	SoftReferenceSymbolTable	low-medium	low	low-medium	low-medium	0	10	3	0	0	30	177	82	1	0	10	0	0	0.0	0.66	0.833	0	0.0		
org.apache.xerces.util.StAXInputSource	StAXInputSource	low	low	low	low	0	1	0	0	0	1	40	2	1	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.StAXLocationWrapper	StAXLocationWrapper	low	low	low	low	0	4	0	0	0	7	35	13	0	0	4	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.SymbolHash	SymbolHash	low	low	low-medium	low	0	9	2	0	0	15	122	40	4	4	8	0	0	0.821	0.375	0.5	0	0.0		
org.apache.xerces.util.SymbolTable	SymbolTable	low-medium	low	low-medium	low	0	9	3	0	0	23	149	60	7	4	9	0	0	0.87	0.472	0.9	0	0.0		
org.apache.xerces.util.SynchronizedSymbolTable	SynchronizedSymbolTable	low	low	low	low	0	3	0	0	0	3	21	7	0	0	3	0	0	0.0	0.333	0.0	0	0.0		
org.apache.xerces.util.URI	URI	low-medium	low	medium-high	low	0	18	2	0	0	44	869	108	1	16	8	10	0	0.984	0.556	0.857	0	0.0		
org.apache.xerces.util.XJavac	XJavac	low	low	low-medium	low	0	2	1	0	0	13	80	34	0	0	2	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.XML11Char	XML11Char	low	low	low-medium	low	0	11	1	0	0	11	167	30	0	10	0	11	0	0.888	0.0	0.345	0	0.0		
org.apache.xerces.util.XML11CharGenerator	XML11CharGenerator	low	low	low-medium	low	0	0	0	0	0	0	55	0	0	10	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.XMLAttributesImpl	XMLAttributesImpl	low-medium	low	medium-high	low	0	16	5	0	0	31	378	90	9	5	16	0	0	0.9	0.458	0.679	0	0.0		
org.apache.xerces.util.XMLCatalogResolver	XMLCatalogResolver	low	low	low-medium	low	0	7	0	0	0	11	159	23	3	0	7	0	0	0.889	0.357	0.867	0	0.0		
org.apache.xerces.util.XMLChar	XMLChar	low	low	medium-high	low	0	16	1	0	0	16	738	34	0	9	0	16	0	0.889	0.333	0.767	0	0.0		
org.apache.xerces.util.XMLCharGenerator	XMLCharGenerator	low	low	low-medium	low	0	0	0	0	0	0	161	0	0	9	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.XMLEntityDescriptionImpl	XMLEntityDescriptionImpl	low	low	low	low	0	3	0	0	0	4	50	9	0	0	3	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.XMLErrorCode	XMLErrorCode	low	low	low	low	0	1	0	0	0	1	16	2	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.XMLGrammarPoolImpl	XMLGrammarPoolImpl	low	low	low-medium	low	0	6	1	0	0	7	109	16	3	2	5	0	0	0.8	0.4	0.2	0	0.0		
org.apache.xerces.util.XMLLocatorWrapper	XMLLocatorWrapper	low	low	low	low	0	4	0	0	0	7	43	13	0	0	4	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.XMLResourceIdentifierImpl	XMLResourceIdentifierImpl	low	low	low-medium	low	0	3	0	0	0	8	86	20	0	0	3	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.util.XMLStringBuffer	XMLStringBuffer	low	low	low-medium	low	0	7	2	0	0	11	55	33	0	1	7	0	0	0.0	0.333	0.857	0	0.0		
org.apache.xerces.util.XMLSymbols	XMLSymbols	low	low	low	low	0	1	0	0	0	1	19	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
<Package>org.apache.xerces.xinclude	org.apache.xerces.xinclude	low	low	medium-high	low						87	2179													
org.apache.xerces.xinclude.MultipleScopeNamespaceSupport	MultipleScopeNamespaceSupport	low	low	low-medium	low	0	5	0	0	0	7	75	22	2	0	5	0	0	0.0	0.4	0.0	0	0.0		
org.apache.xerces.xinclude.ObjectFactory	ObjectFactory	low	low	low-medium	low	0	1	0	0	0	2	206	6	0	3	0	1	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xinclude.SecuritySupport	SecuritySupport	low	low	low-medium	low	0	1	0	0	0	1	72	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xinclude.XInclude11TextReader	XInclude11TextReader	low	low	low	low	0	1	0	0	0	1	7	2	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xinclude.XIncludeHandler	XIncludeHandler	medium-high	low	very-high	medium-high	0	27	13	0	0	56	1550	168	15	8	27	0	0	0.977	0.747	0.0	0	0.0		
org.apache.xerces.xinclude.XIncludeMessageFormatter	XIncludeMessageFormatter	low	low	low	low	0	0	0	0	0	0	22	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xinclude.XIncludeNamespaceSupport	XIncludeNamespaceSupport	low	low	low	low	0	3	0	0	0	4	20	11	1	0	3	0	0	0.0	0.0	0.667	0	0.0		
org.apache.xerces.xinclude.XIncludeTextReader	XIncludeTextReader	low	low	low-medium	low	0	4	1	0	0	16	227	50	0	0	4	0	0	0.0	0.25	0.0	0	0.0		
<Package>org.apache.xerces.xni	org.apache.xerces.xni	low	low	medium-high	low						146	335													
org.apache.xerces.xni.Augmentations	Augmentations	low	low	low	low	0	1	0	1	0	5	6	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.NamespaceContext	NamespaceContext	low	low	low	low	0	4	0	1	0	9	12	4	0	0	4	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.QName	QName	low	low	low-medium	low	0	5	2	0	0	8	64	19	0	0	5	0	0	0.0	0.3	0.0	0	0.0		
org.apache.xerces.xni.XMLAttributes	XMLAttributes	low-medium	low	low	low	0	5	0	1	0	28	29	5	0	0	5	0	0	0.0	0.4	0.0	0	0.0		
org.apache.xerces.xni.XMLDTDContentModelHandler	XMLDTDContentModelHandler	low	low	low	low	0	0	0	1	0	12	22	0	0	5	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.XMLDTDHandler	XMLDTDHandler	low-medium	low	low-medium	low	0	0	0	1	0	22	56	0	0	2	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.XMLDocumentFragmentHandler	XMLDocumentFragmentHandler	low	low	low	low	0	0	0	1	0	14	33	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.XMLDocumentHandler	XMLDocumentHandler	low	low	low	low	0	0	0	1	0	18	30	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.XMLLocator	XMLLocator	low	low	low	low	0	3	0	1	0	9	10	3	0	0	3	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.XMLResourceIdentifier	XMLResourceIdentifier	low	low	low	low	0	0	0	1	0	10	11	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.XMLString	XMLString	low	low	low	low	0	7	2	0	0	11	39	24	3	0	7	0	0	0.0	0.464	0.714	0	0.0		
org.apache.xerces.xni.XNIException	XNIException	low	low	low	low	0	0	0	0	0	0	23	0	0	1	0	0	0	0.0	0.0	0.0	0	0.0		
<Package>org.apache.xerces.xni.grammars	org.apache.xerces.xni.grammars	low	low	low-medium	low						30	52													
org.apache.xerces.xni.grammars.Grammar	Grammar	low	low	low	low	0	0	0	1	0	1	2	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.grammars.XMLDTDDescription	XMLDTDDescription	low	low	low	low	0	0	0	1	0	1	2	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.grammars.XMLGrammarDescription	XMLGrammarDescription	low	low	low	low	0	0	0	1	0	1	4	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.grammars.XMLGrammarLoader	XMLGrammarLoader	low	low	low	low	0	0	0	1	0	13	19	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.grammars.XMLGrammarPool	XMLGrammarPool	low	low	low	low	0	3	0	1	0	6	7	3	0	0	3	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.grammars.XMLSchemaDescription	XMLSchemaDescription	low	low	low	low	0	1	0	1	0	6	15	1	0	8	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.grammars.XSGrammar	XSGrammar	low	low	low	low	0	0	0	1	0	2	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
<Package>org.apache.xerces.xni.parser	org.apache.xerces.xni.parser	low	low	medium-high	low						50	235													
org.apache.xerces.xni.parser.XMLComponent	XMLComponent	low	low	low	low	0	0	0	1	0	7	11	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.parser.XMLComponentManager	XMLComponentManager	low	low	low	low	0	0	0	1	0	2	5	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.parser.XMLConfigurationException	XMLConfigurationException	low	low	low	low	0	1	0	0	0	1	20	2	1	3	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.parser.XMLDTDContentModelFilter	XMLDTDContentModelFilter	low	low	low	low	0	0	0	1	0	0	2	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.parser.XMLDTDContentModelSource	XMLDTDContentModelSource	low	low	low	low	0	0	0	1	0	2	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.parser.XMLDTDFilter	XMLDTDFilter	low	low	low	low	0	0	0	1	0	0	2	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.parser.XMLDTDScanner	XMLDTDScanner	low	low	low	low	0	2	0	1	0	3	8	2	0	0	2	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.parser.XMLDTDSource	XMLDTDSource	low	low	low	low	0	0	0	1	0	2	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.parser.XMLDocumentFilter	XMLDocumentFilter	low	low	low	low	0	0	0	1	0	0	2	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.parser.XMLDocumentScanner	XMLDocumentScanner	low	low	low	low	0	1	0	1	0	2	5	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.parser.XMLDocumentSource	XMLDocumentSource	low	low	low	low	0	0	0	1	0	2	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.parser.XMLEntityResolver	XMLEntityResolver	low	low	low	low	0	0	0	1	0	1	3	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.parser.XMLErrorHandler	XMLErrorHandler	low	low	low	low	0	0	0	1	0	3	7	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.parser.XMLInputSource	XMLInputSource	low	low	low-medium	low	0	0	0	0	0	0	56	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.parser.XMLParseException	XMLParseException	low	low	low-medium	low	0	3	0	0	0	3	73	6	3	1	3	0	0	1.125	0.0	1.0	0	0.0		
org.apache.xerces.xni.parser.XMLParserConfiguration	XMLParserConfiguration	low	low	low	low	0	0	0	1	0	19	26	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xni.parser.XMLPullParserConfiguration	XMLPullParserConfiguration	low	low	low	low	0	2	0	1	0	3	6	2	0	0	2	0	0	0.0	0.25	0.0	0	0.0		
<Package>org.apache.xerces.xpointer	org.apache.xerces.xpointer	low	low	medium-high	low						66	1021													
org.apache.xerces.xpointer.ElementSchemePointer	ElementSchemePointer	low	low	medium-high	low	0	6	1	0	0	20	343	48	10	0	6	0	0	0.733	0.0	0.667	0	0.0		
org.apache.xerces.xpointer.ShortHandPointer	ShortHandPointer	low	low	low-medium	low	0	3	0	0	0	3	79	5	2	0	3	0	0	0.5	0.0	0.667	0	0.0		
org.apache.xerces.xpointer.XPointerErrorHandler	XPointerErrorHandler	low	low	low	low	0	1	0	0	0	1	34	2	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xpointer.XPointerHandler	XPointerHandler	low	low	medium-high	low	0	6	1	0	0	11	520	30	4	0	6	0	0	1.0	0.0	0.833	0	0.0		
org.apache.xerces.xpointer.XPointerMessageFormatter	XPointerMessageFormatter	low	low	low	low	0	0	0	0	0	0	23	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xpointer.XPointerPart	XPointerPart	low	low	low	low	0	2	0	1	0	8	13	2	0	3	2	0	0	0.0	0.0	1.0	0	0.0		
org.apache.xerces.xpointer.XPointerProcessor	XPointerProcessor	low	low	low	low	0	2	0	1	0	4	9	2	0	3	2	0	0	0.0	0.0	1.0	0	0.0		
<Package>org.apache.xerces.xs	org.apache.xerces.xs	low-medium	low	high	low						202	390													
org.apache.xerces.xs.AttributePSVI	AttributePSVI	low	low	low	low	0	0	0	1	0	1	2	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xs.ElementPSVI	ElementPSVI	low	low	low	low	0	1	0	1	0	4	5	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xs.ItemPSVI	ItemPSVI	low	low	low	low	0	6	0	1	0	16	26	6	0	6	6	0	0	0.0	0.0	1.0	0	0.0		
org.apache.xerces.xs.LSInputList	LSInputList	low	low	low	low	0	1	0	1	0	2	3	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xs.PSVIProvider	PSVIProvider	low	low	low	low	0	0	0	1	0	3	5	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xs.ShortList	ShortList	low	low	low	low	0	3	0	1	0	3	5	3	0	0	3	0	0	0.0	0.444	0.0	0	0.0		
org.apache.xerces.xs.StringList	StringList	low	low	low	low	0	1	0	1	0	3	4	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xs.XSAnnotation	XSAnnotation	low	low	low	low	0	0	0	1	0	2	7	0	0	3	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xs.XSAttributeDeclaration	XSAttributeDeclaration	low	low	low	low	0	3	0	1	0	11	15	3	0	0	3	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xs.XSAttributeGroupDefinition	XSAttributeGroupDefinition	low	low	low	low	0	0	0	1	0	4	5	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xs.XSAttributeUse	XSAttributeUse	low	low	low	low	0	3	0	1	0	9	13	3	0	0	3	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xs.XSComplexTypeDefinition	XSComplexTypeDefinition	low	low	low	low	0	5	0	1	0	10	15	5	0	4	5	0	0	0.0	0.4	1.0	0	0.0		
org.apache.xerces.xs.XSConstants	XSConstants	low	low	low-medium	low	0	0	0	1	0	0	72	0	0	71	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xs.XSElementDeclaration	XSElementDeclaration	low	low	low	low	0	10	0	1	0	19	23	10	0	0	10	0	0	0.0	0.4	0.0	0	0.0		
org.apache.xerces.xs.XSException	XSException	low	low	low	low	0	0	0	0	0	0	8	0	1	3	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xs.XSFacet	XSFacet	low	low	low	low	0	3	0	1	0	7	8	3	0	0	3	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xs.XSIDCDefinition	XSIDCDefinition	low	low	low	low	0	2	0	1	0	5	9	2	0	3	2	0	0	0.0	0.0	1.0	0	0.0		
org.apache.xerces.xs.XSImplementation	XSImplementation	low	low	low	low	0	0	0	1	0	4	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xs.XSLoader	XSLoader	low	low	low	low	0	0	0	1	0	5	6	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xs.XSModel	XSModel	low	low	low	low	0	0	0	1	0	13	22	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xs.XSModelGroup	XSModelGroup	low	low	low	low	0	1	0	1	0	4	8	1	0	3	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xs.XSModelGroupDefinition	XSModelGroupDefinition	low	low	low	low	0	0	0	1	0	3	4	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xs.XSMultiValueFacet	XSMultiValueFacet	low	low	low	low	0	1	0	1	0	4	5	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.apache.xerces.xs.XSNamedMap	XSNamedMap	low	low	low	low	0	1	0	1	0	3	5	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
