QualifiedName	Name	Complexity	Coupling	Size	Lack of Cohesion	CBO	RFC	SRFC	DIT	NOC	WMC	LOC	CMLOC	NOF	NOSF	NOM	NOSM	NORM	LCOM	LCAM	LTCC	ATFD	SI	Coverage	
org.jfree.chart.swing.PolarChartPanel	PolarChartPanel	very-high	low	low-medium	low-medium	4	218	24	6	0	19	85	79	0	3	7	0	0	0.0	0.619	1.0	1	0.0		
org.jfree.chart.swing.SelectionZoomStrategy	SelectionZoomStrategy	low	low	low	medium-high	0	15	0	1	1	15	16	15	0	0	15	0	0	0.0	0.775	0.0	0	0.0		
org.jfree.chart.swing.UIUtils	UIUtils	low	low	low-medium	low-medium	1	34	27	1	0	13	55	54	0	0	1	9	0	0.0	0.687	0.0	0	0.0		
<Package>org.jfree.chart.swing.editor	org.jfree.chart.swing.editor	low-medium	medium-high	medium-high	low						277	1360													
org.jfree.chart.swing.editor.ChartEditor	ChartEditor	low	low	low	low	1	1	0	1	1	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.chart.swing.editor.ChartEditorFactory	ChartEditorFactory	low	low	low	low	2	1	0	1	1	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.chart.swing.editor.ChartEditorManager	ChartEditorManager	low	low	low	low	4	6	2	1	0	4	10	8	0	1	1	3	0	0.0	0.5	0.0	0	0.0		
org.jfree.chart.swing.editor.DefaultAxisEditor	DefaultAxisEditor	medium-high	low-medium	low-medium	low	8	75	56	5	1	28	171	154	14	1	16	1	0	0.908	0.588	0.886	2	0.0		
org.jfree.chart.swing.editor.DefaultChartEditor	DefaultChartEditor	medium-high	low-medium	low-medium	low	8	125	34	5	0	11	111	104	4	1	8	0	0	0.733	0.542	0.667	2	0.0		
org.jfree.chart.swing.editor.DefaultChartEditorFactory	DefaultChartEditorFactory	low	low	low	low	3	2	0	1	0	2	5	4	0	0	2	0	0	0.0	0.25	0.0	0	0.0		
org.jfree.chart.swing.editor.DefaultLogAxisEditor	DefaultLogAxisEditor	medium-high	low	low-medium	low-medium	3	96	23	7	0	13	56	53	2	0	7	0	0	0.2	0.686	0.4	2	0.0		
org.jfree.chart.swing.editor.DefaultNumberAxisEditor	DefaultNumberAxisEditor	medium-high	low	low-medium	low-medium	4	97	28	7	0	13	67	63	2	0	7	0	1	0.3	0.686	0.467	2	1.0		
org.jfree.chart.swing.editor.DefaultPlotEditor	DefaultPlotEditor	medium-high	medium-high	low-medium	low	16	125	75	5	1	67	268	249	13	4	17	0	0	0.891	0.569	0.944	7	0.0		
org.jfree.chart.swing.editor.DefaultPolarPlotEditor	DefaultPolarPlotEditor	medium-high	low	low-medium	low-medium	5	103	26	6	0	17	79	73	4	0	9	0	1	0.5	0.667	0.619	2	0.667		
org.jfree.chart.swing.editor.DefaultTitleEditor	DefaultTitleEditor	medium-high	low-medium	low-medium	low-medium	7	63	42	5	0	19	117	106	8	1	10	0	0	0.792	0.675	0.679	3	0.0		
org.jfree.chart.swing.editor.DefaultValueAxisEditor	DefaultValueAxisEditor	medium-high	low-medium	low-medium	high	6	101	41	6	2	35	169	154	11	1	19	0	0	0.823	0.805	0.561	1	0.0		
org.jfree.chart.swing.editor.FontChooserPanel	FontChooserPanel	medium-high	low	low-medium	low	0	33	31	5	0	16	83	74	4	2	6	0	0	0.667	0.333	0.533	0	0.0		
org.jfree.chart.swing.editor.FontDisplayField	FontDisplayField	medium-high	low	low	low	0	9	7	6	0	5	18	14	1	1	4	0	0	0.75	0.125	0.667	0	0.0		
org.jfree.chart.swing.editor.LCBLayout	LCBLayout	low-medium	low	low-medium	low	0	16	8	1	0	28	108	100	5	2	8	0	0	0.19	0.55	0.786	0	0.0		
org.jfree.chart.swing.editor.PaintSample	PaintSample	medium-high	low	low	low	0	13	8	4	0	5	28	25	2	0	5	0	2	0.5	0.467	0.3	0	1.6		
org.jfree.chart.swing.editor.StrokeChooserPanel	StrokeChooserPanel	medium-high	low	low	low	1	11	8	5	0	4	18	16	1	0	3	0	0	0.0	0.333	0.0	1	0.0		
org.jfree.chart.swing.editor.StrokeSample	StrokeSample	medium-high	low	low	low-medium	0	18	13	4	0	8	48	45	2	0	6	0	2	0.5	0.69	0.533	0	1.333		
<Package>org.jfree.chart.text	org.jfree.chart.text	low-medium	low	low-medium	low						240	818													
org.jfree.chart.text.AttributedStringUtils	AttributedStringUtils	low	low	low	low	0	8	6	1	0	9	28	27	0	0	1	1	0	0.0	0.25	0.0	0	0.0		
org.jfree.chart.text.G2TextMeasurer	G2TextMeasurer	low	low	low	low	1	17	4	1	0	2	11	9	1	0	2	0	0	0.0	0.375	0.0	0	0.0		
org.jfree.chart.text.TextAnchor	TextAnchor	low-medium	low	low	low	0	8	0	2	0	8	41	25	0	15	8	0	0	0.857	0.0	0.464	0	0.0		
org.jfree.chart.text.TextBlock	TextBlock	low-medium	low-medium	low-medium	medium-high	7	78	17	1	0	37	100	96	2	1	14	0	0	0.667	0.779	0.577	1	0.0		
org.jfree.chart.text.TextBlockAnchor	TextBlockAnchor	low-medium	low	low	low	0	0	0	2	0	0	10	0	0	9	0	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.chart.text.TextBox	TextBox	medium-high	low-medium	low-medium	high	6	136	28	1	0	48	147	137	8	1	25	0	0	0.758	0.871	0.632	1	0.0		
org.jfree.chart.text.TextFragment	TextFragment	low-medium	low	low-medium	medium-high	5	84	24	1	0	28	85	77	4	3	15	0	0	0.791	0.788	0.577	0	0.0		
org.jfree.chart.text.TextLine	TextLine	low-medium	low	low-medium	medium-high	4	72	18	1	0	24	75	72	1	1	13	0	0	0.545	0.777	0.167	1	0.0		
org.jfree.chart.text.TextMeasurer	TextMeasurer	low	low	low	low	0	1	0	1	1	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.chart.text.TextUtils	TextUtils	medium-high	low-medium	medium-high	medium-high	6	88	69	1	0	83	319	315	0	3	1	22	0	0.708	0.711	0.922	1	0.0		
<Package>org.jfree.chart.text.format	org.jfree.chart.text.format	low	low	low-medium	low						81	298													
org.jfree.chart.text.format.HMSNumberFormat	HMSNumberFormat	low-medium	low	low	low	0	6	3	3	0	4	22	20	1	0	4	0	0	0.0	0.571	1.0	0	0.0		
org.jfree.chart.text.format.HexNumberFormat	HexNumberFormat	low-medium	low	low	low-medium	0	12	6	3	0	9	33	27	1	4	7	0	0	1.0	0.696	0.714	0	0.0		
org.jfree.chart.text.format.LogFormat	LogFormat	low-medium	low	low-medium	medium-high	1	18	8	3	0	20	71	64	6	0	11	0	0	0.619	0.745	0.6	0	0.0		
org.jfree.chart.text.format.RelativeDateFormat	RelativeDateFormat	low-medium	low	low-medium	high	1	43	19	3	0	48	172	156	12	2	28	0	0	0.854	0.829	0.775	0	0.0		
<Package>org.jfree.chart.title	org.jfree.chart.title	low-medium	low-medium	low-medium	low						221	753													
org.jfree.chart.title.CompositeTitle	CompositeTitle	medium-high	low-medium	low-medium	medium-high	10	124	24	3	0	18	61	57	2	1	13	0	2	0.63	0.792	0.6	1	0.462		
org.jfree.chart.title.DateTitle	DateTitle	medium-high	low	low	low	4	14	4	4	0	5	19	17	0	1	5	0	0	0.0	0.556	0.0	1	0.0		
org.jfree.chart.title.ImageTitle	ImageTitle	low-medium	low-medium	low-medium	medium-high	8	51	34	3	0	30	136	134	1	0	12	0	1	0.0	0.727	0.644	2	0.25		
org.jfree.chart.title.ShortTextTitle	ShortTextTitle	medium-high	low-medium	low-medium	low-medium	7	94	35	4	0	26	81	80	0	0	7	0	6	0.0	0.643	0.0	4	3.429		
org.jfree.chart.title.TextTitle	TextTitle	very-high	high	medium-high	high	22	236	60	3	2	105	333	317	10	3	36	0	1	0.846	0.883	0.831	4	0.083		
org.jfree.chart.title.Title	Title	low-medium	low-medium	low-medium	high	8	46	13	2	5	37	123	107	6	5	23	0	0	0.885	0.863	0.816	0	0.0		
<Package>org.jfree.chart.urls	org.jfree.chart.urls	low	medium-high	medium-high	low						130	413													
org.jfree.chart.urls.CategoryURLGenerator	CategoryURLGenerator	low	low	low	low	1	1	0	1	2	1	3	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.chart.urls.CustomCategoryURLGenerator	CustomCategoryURLGenerator	low-medium	low	low-medium	low-medium	1	13	8	1	0	22	59	56	1	0	8	0	0	0.0	0.65	0.643	0	0.0		
org.jfree.chart.urls.CustomPieURLGenerator	CustomPieURLGenerator	low	low	low-medium	low-medium	1	20	16	1	0	20	62	58	1	1	8	0	1	0.583	0.667	0.25	0	0.125		
org.jfree.chart.urls.CustomXYURLGenerator	CustomXYURLGenerator	low-medium	low	low-medium	low-medium	1	15	10	1	0	22	59	55	1	1	8	0	0	0.625	0.65	0.643	0	0.0		
org.jfree.chart.urls.PieURLGenerator	PieURLGenerator	low	low	low	low	1	1	0	1	2	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.chart.urls.StandardCategoryURLGenerator	StandardCategoryURLGenerator	low	low	low-medium	low-medium	2	15	8	1	0	17	65	59	3	1	7	0	0	0.438	0.657	0.524	0	0.0		
org.jfree.chart.urls.StandardPieURLGenerator	StandardPieURLGenerator	low	low	low	low-medium	2	11	5	1	0	14	48	43	3	1	6	0	0	0.375	0.639	0.8	0	0.0		
org.jfree.chart.urls.StandardXYURLGenerator	StandardXYURLGenerator	low	low	low	low	2	8	3	1	1	11	42	34	3	4	5	0	0	0.75	0.6	0.6	0	0.0		
org.jfree.chart.urls.StandardXYZURLGenerator	StandardXYZURLGenerator	low-medium	low	low	low	1	3	1	2	0	1	5	3	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.chart.urls.TimeSeriesURLGenerator	TimeSeriesURLGenerator	low	low	low-medium	medium-high	2	17	9	1	0	19	64	58	4	1	8	0	0	0.633	0.729	0.464	0	0.0		
org.jfree.chart.urls.XYURLGenerator	XYURLGenerator	low	low	low	low	1	1	0	1	4	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.chart.urls.XYZURLGenerator	XYZURLGenerator	low	low	low	low	1	1	0	1	1	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
<Package>org.jfree.chart.util	org.jfree.chart.util	low	low	low-medium	low						140	558													
org.jfree.chart.util.AttrStringUtils	AttrStringUtils	low-medium	low	low-medium	low	2	32	27	1	0	32	141	140	0	0	1	15	0	0.0	0.545	0.0	0	0.0		
org.jfree.chart.util.DefaultShadowGenerator	DefaultShadowGenerator	low-medium	low	low-medium	medium-high	2	37	17	1	0	28	121	114	5	1	13	0	0	0.636	0.78	0.439	0	0.0		
org.jfree.chart.util.DirectionalGradientPaintTransformer	DirectionalGradientPaintTransformer	low	low	low	low	0	14	12	1	0	12	37	36	0	0	2	0	0	0.0	0.333	0.0	0	0.0		
org.jfree.chart.util.ExportUtils	ExportUtils	low	low	low-medium	low	2	17	13	1	0	13	79	78	0	0	0	6	0	0.0	0.25	0.0	0	0.0		
org.jfree.chart.util.GradientPaintTransformType	GradientPaintTransformType	low-medium	low	low	low	0	0	0	2	0	0	5	0	0	4	0	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.chart.util.GradientPaintTransformer	GradientPaintTransformer	low	low	low	low	0	1	0	1	2	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.chart.util.PaintAlpha	PaintAlpha	low-medium	low	low-medium	medium-high	0	55	53	1	0	28	97	94	0	2	0	8	0	0.667	0.778	0.667	0	0.0		
org.jfree.chart.util.ShadowGenerator	ShadowGenerator	low	low	low	low	0	3	0	1	1	3	4	3	0	0	3	0	0	0.0	0.333	0.0	0	0.0		
org.jfree.chart.util.StandardGradientPaintTransformer	StandardGradientPaintTransformer	low	low	low-medium	low-medium	1	19	12	1	0	16	57	52	1	1	7	0	0	0.625	0.686	0.524	0	0.0		
org.jfree.chart.util.StringUtils	StringUtils	low	low	low	low	0	7	3	1	0	7	15	14	0	0	1	3	0	0.0	0.25	0.0	0	0.0		
<Package>org.jfree.data	org.jfree.data	low-medium	medium-high	medium-high	low						472	1406													
org.jfree.data.ComparableObjectItem	ComparableObjectItem	low	low	low	low	1	13	6	1	5	13	39	34	2	1	8	0	0	0.611	0.594	0.4	0	0.0		
org.jfree.data.ComparableObjectSeries<K>	ComparableObjectSeries	medium-high	low	low-medium	medium-high	4	56	25	2	5	51	143	137	4	0	21	0	0	0.589	0.714	0.551	0	0.0		
org.jfree.data.DataUtils	DataUtils	low-medium	low	low-medium	low	4	29	12	1	0	32	89	88	0	0	0	9	0	0.0	0.511	0.0	0	0.0		
org.jfree.data.DefaultKeyedValue<K>	DefaultKeyedValue	low	low	low	low-medium	2	16	8	1	0	13	39	34	2	1	8	0	0	0.556	0.625	0.321	0	0.0		
org.jfree.data.DefaultKeyedValues<K>	DefaultKeyedValues	low-medium	low-medium	low-medium	medium-high	6	44	32	1	0	44	146	140	3	1	22	0	0	0.571	0.708	0.657	1	0.0		
org.jfree.data.DefaultKeyedValues2D<R,C>	DefaultKeyedValues2D	medium-high	low	low-medium	medium-high	4	64	38	1	0	57	186	179	4	1	23	0	0	0.624	0.727	0.522	0	0.0		
org.jfree.data.DomainInfo	DomainInfo	low	low	low	low	1	3	0	1	8	3	4	3	0	0	3	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.DomainOrder	DomainOrder	low-medium	low	low	low	0	0	0	2	0	0	4	0	0	3	0	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.ItemKey	ItemKey	low	low	low	low	0	1	0	1	3	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.KeyToGroupMap<K,G>	KeyToGroupMap	low-medium	low	low-medium	low-medium	2	37	28	1	0	37	112	106	3	1	11	2	0	0.528	0.662	0.291	0	0.0		
org.jfree.data.KeyedObject<K>	KeyedObject	low	low	low	low	1	11	4	1	0	12	39	34	2	1	7	0	0	0.611	0.476	0.143	0	0.0		
org.jfree.data.KeyedObjects<K>	KeyedObjects	low-medium	low	low-medium	low	3	32	21	1	0	38	104	101	1	1	16	0	0	0.545	0.531	0.45	1	0.0		
