QualifiedName	Name	Complexity	Coupling	Size	Lack of Cohesion	CBO	RFC	SRFC	DIT	NOC	WMC	LOC	CMLOC	NOF	NOSF	NOM	NOSM	NORM	LCOM	LCAM	LTCC	ATFD	SI	Coverage	
org.argouml.notation.providers.AssociationNameNotation	AssociationNameNotation	low-medium	low	low	low	2	24	9	2	2	5	18	17	0	0	2	0	1	0.0	0.0	0.0	0	1.0		
org.argouml.notation.providers.AssociationRoleNotation	AssociationRoleNotation	low-medium	low	low	low	2	25	9	2	1	6	18	17	0	0	2	0	1	0.0	0.0	0.0	0	1.0		
org.argouml.notation.providers.AttributeNotation	AttributeNotation	low-medium	low	low	low	2	30	13	2	2	16	27	26	0	0	3	0	2	0.0	0.222	0.0	0	1.333		
org.argouml.notation.providers.CallStateNotation	CallStateNotation	low-medium	low	low	low	2	24	8	2	1	5	17	16	0	0	2	0	1	0.0	0.0	0.0	0	1.0		
org.argouml.notation.providers.ClassifierRoleNotation	ClassifierRoleNotation	low-medium	low	low	low	2	22	5	2	1	4	10	9	0	0	2	0	0	0.0	0.0	0.0	0	0.0		
org.argouml.notation.providers.ComponentInstanceNotation	ComponentInstanceNotation	low-medium	low	low	low	2	4	2	2	1	2	5	4	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.argouml.notation.providers.EnumerationLiteralNotation	EnumerationLiteralNotation	low-medium	low	low	low	2	17	4	2	1	4	12	11	0	0	2	0	1	0.0	0.0	0.0	0	1.0		
org.argouml.notation.providers.ExtensionPointNotation	ExtensionPointNotation	low-medium	low	low	low	2	4	2	2	1	2	5	4	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.argouml.notation.providers.MessageNotation	MessageNotation	low-medium	low	low	low	2	24	11	2	1	9	28	27	0	0	2	0	1	0.0	0.0	0.0	0	1.0		
org.argouml.notation.providers.ModelElementNameNotation	ModelElementNameNotation	low-medium	low	low	low	2	18	5	2	2	5	13	12	0	0	2	0	1	0.0	0.0	0.0	0	1.0		
org.argouml.notation.providers.MultiplicityNotation	MultiplicityNotation	low-medium	low	low	low	2	4	2	2	1	1	3	2	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.argouml.notation.providers.NodeInstanceNotation	NodeInstanceNotation	low-medium	low	low	low	2	17	4	2	1	4	12	11	0	0	2	0	1	0.0	0.0	0.0	0	1.0		
org.argouml.notation.providers.NotationUtilityProviders	NotationUtilityProviders	low	low	low	low	3	33	18	1	0	14	49	48	0	0	0	3	0	0.0	0.0	0.0	0	0.0		
org.argouml.notation.providers.ObjectFlowStateStateNotation	ObjectFlowStateStateNotation	low-medium	low	low	low	2	22	7	2	1	5	16	15	0	0	2	0	1	0.0	0.0	0.0	0	1.0		
org.argouml.notation.providers.ObjectFlowStateTypeNotation	ObjectFlowStateTypeNotation	low-medium	low	low	low	2	21	6	2	1	4	12	11	0	0	2	0	1	0.0	0.0	0.0	0	1.0		
org.argouml.notation.providers.ObjectNotation	ObjectNotation	low-medium	low	low	low	2	35	15	2	1	11	23	22	0	0	3	0	2	0.0	0.222	0.0	0	1.333		
org.argouml.notation.providers.OperationNotation	OperationNotation	low-medium	low	low	low	3	33	18	2	2	23	39	38	0	0	3	0	2	0.0	0.222	0.0	0	1.333		
org.argouml.notation.providers.StateBodyNotation	StateBodyNotation	low-medium	low	low	low	3	43	12	2	1	4	17	16	0	0	2	0	1	0.0	0.0	0.0	0	1.0		
org.argouml.notation.providers.TransitionNotation	TransitionNotation	low-medium	low	low	low	3	36	3	2	1	3	7	6	0	0	2	0	1	0.0	0.0	0.0	0	1.0		
<Package>org.argouml.notation.providers.java	org.argouml.notation.providers.java	low	low-medium	low-medium	low						143	441													
org.argouml.notation.providers.java.AssociationEndNameNotationJava	AssociationEndNameNotationJava	medium-high	low-medium	low	low	8	101	9	3	0	8	25	24	0	0	5	0	0	0.0	0.52	0.0	0	0.0		
org.argouml.notation.providers.java.AssociationNameNotationJava	AssociationNameNotationJava	high	low-medium	low	low	10	162	16	3	0	9	40	39	0	0	5	0	0	0.0	0.45	0.0	0	0.0		
org.argouml.notation.providers.java.AttributeNotationJava	AttributeNotationJava	low-medium	low-medium	low	low	7	86	19	3	0	11	36	35	0	0	5	0	0	0.0	0.45	0.0	0	0.0		
org.argouml.notation.providers.java.InitNotationJava	InitNotationJava	low-medium	low	low	low	4	81	5	1	0	4	29	28	0	0	4	0	0	0.0	0.0	0.0	0	0.0		
org.argouml.notation.providers.java.ModelElementNameNotationJava	ModelElementNameNotationJava	medium-high	medium-high	low-medium	low	12	144	38	3	0	41	129	128	0	0	4	2	0	0.0	0.417	0.0	1	0.0		
org.argouml.notation.providers.java.NotationUtilityJava	NotationUtilityJava	low-medium	low	low-medium	low	3	55	45	1	0	44	88	87	0	0	1	10	0	0.0	0.364	0.0	0	0.0		
org.argouml.notation.providers.java.OperationNotationJava	OperationNotationJava	low-medium	low-medium	low-medium	low	9	100	38	3	0	26	94	91	0	1	5	2	0	0.0	0.464	1.0	1	0.0		
<Package>org.argouml.notation.providers.uml	org.argouml.notation.providers.uml	high	high	medium-high	low						1292	4017													
